    31    4   0.17392742256872E+00   0.32607257743127E+00   0.32607257743127E+00   0.17392742256872E+00
    15    2    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    2   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    3   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    15    4    1   0.41823489782458E-22   0.48661305618267E-22   0.60016005503765E-22   0.71264325148876E-22
    15    4    2   0.13104810990568E-22   0.15246928521980E-22   0.18804503160680E-22   0.22328989879311E-22
    15    4    3   0.41825363625335E-23   0.48661691447803E-23   0.60016034869551E-23   0.71265854745683E-23
    15    4    4   0.13106134129996E-23   0.15247868345561E-23   0.18806043613201E-23   0.22331023229744E-23
    15    4    5   0.41836856356287E-24   0.48669799301315E-24   0.60029110720266E-24   0.71281614310746E-24
    15    4    6   0.13117530122368E-24   0.15256625855306E-24   0.18827373815315E-24   0.22341356708525E-24
    15    4    7   0.41941415003366E-25   0.48755961333596E-25   0.60177868925440E-25   0.71426550457656E-25
    15    4    8   0.13208297816206E-25   0.15338491805549E-25   0.18944095681464E-25   0.22456348097334E-25
    15    4    9   0.42817075635031E-26   0.49518037462854E-26   0.61165594890263E-26   0.72327918138142E-26
    15    4   10   0.14087268193003E-26   0.16092920164190E-26   0.19736636461355E-26   0.23514937993536E-26
    15    4   11   0.51718546862862E-27   0.57502089410184E-27   0.69856561160637E-27   0.10856427347375E-26
    15    4   12   0.23261532594595E-27   0.25848098906282E-27   0.38457579440547E-27   0.15812326028781E-26
    15    4   13   0.16099601808638E-27   0.21445444059138E-27   0.59559382186529E-27   0.42223895163781E-26
    15    5    1   0.24539766144182E-22   0.28205614433654E-22   0.34342753229448E-22   0.40723745010161E-22
    15    5    2   0.76893891834414E-23   0.88377025114957E-23   0.10760640131968E-22   0.12760220253821E-22
    15    5    3   0.24542211959758E-23   0.28205833402030E-23   0.34341142081095E-23   0.40726971372808E-23
    15    5    4   0.76910845494605E-24   0.88385695464047E-24   0.10762225746375E-23   0.12763814444882E-23
    15    5    5   0.24553361091384E-24   0.28216568673663E-24   0.34359938707015E-24   0.40752339014868E-24
    15    5    6   0.77008803551141E-25   0.88475302100442E-25   0.10780653903394E-24   0.12779602679914E-24
    15    5    7   0.24640008289612E-25   0.28296918554454E-25   0.34476595223920E-25   0.40880953863380E-25
    15    5    8   0.77799332641875E-26   0.89204142646029E-26   0.10876579311896E-25   0.12874040614354E-25
    15    5    9   0.25417553406085E-26   0.28969186504762E-26   0.35205722496565E-26   0.41614825324695E-26
    15    5   10   0.85576087226011E-27   0.95922311521028E-27   0.11465410338834E-26   0.13720299880336E-26
    15    5   11   0.33318502416893E-27   0.36099068249331E-27   0.42189176516348E-27   0.79917545592904E-27
    15    5   12   0.16592293338707E-27   0.18302639022838E-27   0.27457714096289E-27   0.14101088751426E-26
    15    5   13   0.12896168563593E-27   0.17316931752007E-27   0.48283130188162E-27   0.38638221790576E-26
    15    6    1   0.14395270902506E-22   0.16344745839607E-22   0.19651148913848E-22   0.23271045414449E-22
    15    6    2   0.45108707972949E-23   0.51214016931074E-23   0.61575837969070E-23   0.72919845147108E-23
    15    6    3   0.14398869666148E-23   0.16345727049348E-23   0.19653873424934E-23   0.23273021428060E-23
    15    6    4   0.45127081383940E-24   0.51230072377493E-24   0.61612266795811E-24   0.72979510707324E-24
    15    6    5   0.14408343929349E-24   0.16358357706882E-24   0.19675617064338E-24   0.23314544154638E-24
    15    6    6   0.45208281691793E-25   0.51312998606775E-25   0.61758881876135E-25   0.73178691315583E-25
    15    6    7   0.14482405403137E-25   0.16428056337011E-25   0.19768385652874E-25   0.23427179839332E-25
    15    6    8   0.45911811105088E-26   0.51945991346931E-26   0.62493067632301E-26   0.73937501679116E-26
    15    6    9   0.15183314009025E-26   0.17028348556936E-26   0.20293316689577E-26   0.23996850616797E-26
    15    6   10   0.52929895805836E-27   0.57995547309397E-27   0.66984329552633E-27   0.82119387213794E-27
    15    6   11   0.22112596303095E-27   0.23410911797810E-27   0.26453837385620E-27   0.63325344691543E-27
    15    6   12   0.12414880956839E-27   0.13643019606506E-27   0.20615131761927E-27   0.12989294970995E-26
    15    6   13   0.10727795007745E-27   0.14524352670334E-27   0.40366128647270E-27   0.36466714198992E-26
    15    7    1   0.84400785354220E-23   0.94651964546121E-23   0.11245405219747E-22   0.13297823157378E-22
    15    7    2   0.26451459795030E-23   0.29655432881449E-23   0.35241557261749E-23   0.41686561751402E-23
    15    7    3   0.84444767279013E-24   0.94665639375245E-24   0.11254615048667E-23   0.13311220485052E-23
    15    7    4   0.26466143241090E-24   0.29682523922481E-24   0.35296678460740E-24   0.41776578329337E-24
    15    7    5   0.84519959167168E-25   0.94797702094452E-25   0.11277627157426E-24   0.13350520230189E-24
    15    7    6   0.26536062402355E-25   0.29747726043840E-25   0.35403140173585E-25   0.41920372270728E-25
    15    7    7   0.85175510358828E-26   0.95396951324748E-26   0.11347816669117E-25   0.13439184153751E-25
    15    7    8   0.27176630930978E-26   0.30313988119345E-26   0.35931196035466E-26   0.42537594387116E-26
    15    7    9   0.91569861955554E-27   0.10088308835079E-26   0.11743253747722E-26   0.13891295131909E-26
    15    7   10   0.33499294795860E-27   0.35799745432636E-27   0.39535728103451E-27   0.53808491417617E-27
    15    7   11   0.15003195896436E-27   0.15638028304446E-27   0.17505543805575E-27   0.53878445697469E-27
    15    7   12   0.97040279080589E-28   0.10450112842887E-27   0.16334976352058E-27   0.12183903573537E-26
    15    7   13   0.92101968266139E-28   0.12553420936761E-27   0.34525310293428E-27   0.34611680004672E-26
    15    8    1   0.49430889975314E-23   0.54768703989527E-23   0.64326472032779E-23   0.76044617238208E-23
    15    8    2   0.15495887551827E-23   0.17164408921233E-23   0.20167449343133E-23   0.23845962352811E-23
    15    8    3   0.49470412557035E-24   0.54828641441108E-24   0.64473003181685E-24   0.76315233702819E-24
    15    8    4   0.15505675805947E-24   0.17194112697336E-24   0.20229843842254E-24   0.23989933496544E-24
    15    8    5   0.49535650367572E-25   0.54919547198932E-25   0.64635446922302E-25   0.76721998012212E-25
    15    8    6   0.15567912202004E-25   0.17250470627887E-25   0.20295648922923E-25   0.24095657449621E-25
    15    8    7   0.50129024278934E-26   0.55449798121231E-26   0.65191723439634E-26   0.77213970308903E-26
    15    8    8   0.16149502145665E-26   0.17759081396063E-26   0.20709064427576E-26   0.24547975502142E-26
    15    8    9   0.55911414764173E-27   0.60472530216885E-27   0.68297994784258E-27   0.80954937021410E-27
    15    8   10   0.21818774214244E-27   0.22753022444795E-27   0.24001268821203E-27   0.39526172684173E-27
    15    8   11   0.96441424834936E-28   0.11238046971137E-27   0.12380380303289E-27   0.48996221200022E-27
    15    8   12   0.79463105548440E-28   0.84266255950249E-28   0.13609015159557E-27   0.11570882904270E-26
    15    8   13   0.81042701681987E-28   0.11125815935441E-27   0.30267750387794E-27   0.32817317637421E-26
    15    9    1   0.28894279450304E-23   0.31659112548271E-23   0.36780737385601E-23   0.43510472915695E-23
    15    9    2   0.90605216522716E-24   0.99237234835935E-24   0.11553244301772E-23   0.13670062824042E-23
    15    9    3   0.28922566300736E-24   0.31727914933741E-24   0.36978628287839E-24   0.43952663641923E-24
    15    9    4   0.90666527606623E-25   0.99481876571243E-25   0.11603964853818E-24   0.13828127568423E-24
    15    9    5   0.28979682604174E-25   0.31785975669479E-25   0.37080235372647E-25   0.44179281034344E-25
    15    9    6   0.91213978841648E-26   0.99974844701517E-26   0.11650746554921E-25   0.13878388102831E-25
    15    9    7   0.29513541227408E-26   0.32273279298324E-26   0.37508732575749E-26   0.44659024892034E-26
    15    9    8   0.96522113036000E-27   0.10473163928770E-26   0.11966406995865E-26   0.14259933546016E-26
    15    9    9   0.34789065342447E-27   0.37062468873083E-27   0.40045813073296E-27   0.51458320112480E-27
    15    9   10   0.13758317060808E-27   0.14912329991320E-27   0.15493121188692E-27   0.33235132202327E-27
    15    9   11   0.64688846824666E-28   0.85409878224798E-28   0.94123148150696E-28   0.47837289995417E-27
    15    9   12   0.66827662811316E-28   0.71803990546555E-28   0.11816132307138E-27   0.11234401914564E-26
    15    9   13   0.72584913514682E-28   0.10080868664619E-27   0.27040465744990E-27   0.31289281745347E-26
    15   10    1   0.16833206631622E-23   0.18224196334212E-23   0.21055920378010E-23   0.24943407931262E-23
    15   10    2   0.52766714674822E-24   0.57309062076190E-24   0.66309543416423E-24   0.78928447077389E-24
    15   10    3   0.16844877283486E-24   0.18333304095363E-24   0.21254960495402E-24   0.25466458288271E-24
    15   10    4   0.52818717859069E-25   0.57487234842221E-25   0.66651763596833E-25   0.80045497332546E-25
    15   10    5   0.16895947063002E-25   0.18378763861933E-25   0.21304124114843E-25   0.25573904956207E-25
    15   10    6   0.53317628927098E-26   0.57919014313120E-26   0.67048036553784E-26   0.80542393225946E-26
    15   10    7   0.17389259637633E-26   0.18819693783935E-26   0.21649201550168E-26   0.26059962218479E-26
    15   10    8   0.58226862163344E-27   0.62487367253151E-27   0.69622480457210E-27   0.85911146441441E-27
    15   10    9   0.22211709987193E-27   0.23078334924144E-27   0.24034093009866E-27   0.39127120538549E-27
    15   10   10   0.84478860513261E-28   0.10369908230397E-27   0.10857017066116E-27   0.32314823852324E-27
    15   10   11   0.46073144183481E-28   0.68372814615941E-28   0.76530341727302E-28   0.49947508684159E-27
    15   10   12   0.58048073507321E-28   0.63141536569445E-28   0.10581144572960E-27   0.11276077625248E-26
    15   10   13   0.65628701858904E-28   0.93026116900499E-28   0.24618863116206E-27   0.30157666128743E-26
    15   11    1   0.97515272143831E-24   0.10494457020280E-23   0.12088133446366E-23   0.14343878567928E-23
    15   11    2   0.30563835059796E-24   0.33061236602354E-24   0.38238710118619E-24   0.46112209938971E-24
    15   11    3   0.97581544383865E-25   0.10564211943380E-24   0.12261967313278E-24   0.14960327253803E-24
    15   11    4   0.30611479420696E-25   0.33138531784133E-25   0.38458516872164E-25   0.46937531587353E-25
    15   11    5   0.98054488984236E-26   0.10611121650407E-25   0.12299271148578E-25   0.14968751126279E-25
    15   11    6   0.31077086820725E-26   0.33618107260457E-26   0.38725770302797E-26   0.47283493912282E-26
    15   11    7   0.10264621069529E-26   0.11062346594518E-26   0.12561942561433E-26   0.15995961531006E-26
    15   11    8   0.35526039980130E-27   0.37822637837905E-27   0.40946301623084E-27   0.62577617545115E-27
    15   11    9   0.13838294180558E-27   0.14774820126367E-27   0.15301860567790E-27   0.36040056622658E-27
    15   11   10   0.54127864560885E-28   0.75840647668585E-28   0.82361803820690E-28   0.35830994065024E-27
    15   11   11   0.35216509391323E-28   0.57524668050670E-28   0.65682905450306E-28   0.55451162354439E-27
    15   11   12   0.50993512201444E-28   0.57118076863869E-28   0.98053185693647E-28   0.11724140484098E-26
    15   11   13   0.60201165774720E-28   0.86935982912754E-28   0.22842779493215E-27   0.29691597159576E-26
    16    1    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    1   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    2   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    3   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    16    4    1   0.41821009451334E-22   0.48658442103417E-22   0.60012531133403E-22   0.71260233535628E-22
    16    4    2   0.13105136906266E-22   0.15247376536583E-22   0.18805077466127E-22   0.22329699952359E-22
    16    4    3   0.41824383424027E-23   0.48660790385522E-23   0.60015488796483E-23   0.71265589700252E-23
    16    4    4   0.13105285637302E-23   0.15247126697346E-23   0.18805660019496E-23   0.22330893337546E-23
    16    4    5   0.41828286824113E-24   0.48662680483404E-24   0.60025324748993E-24   0.71279713200021E-24
    16    4    6   0.13107506667021E-24   0.15249566410438E-24   0.18811662861241E-24   0.22339183225086E-24
    16    4    7   0.41846322930746E-25   0.48678650986367E-25   0.60093326330226E-25   0.71325600359448E-25
    16    4    8   0.13122660439230E-25   0.15262562425927E-25   0.18853462594281E-25   0.22384516707628E-25
    16    4    9   0.41950809770562E-26   0.48788613940750E-26   0.60374303666191E-26   0.71658433768511E-26
    16    4   10   0.13209975267204E-26   0.15348172708178E-26   0.19027041837641E-26   0.22571850717468E-26
    16    4   11   0.42818672814643E-27   0.49539997561379E-27   0.61344019618751E-27   0.72685301455152E-27
    16    4   12   0.14087653332855E-27   0.16097201565564E-27   0.19762801999261E-27   0.23613933382354E-27
    16    4   13   0.51718955074442E-28   0.57513481728163E-28   0.69898885903559E-28   0.11332992224706E-27
    16    5    1   0.24539692299801E-22   0.28205549905449E-22   0.34342726959451E-22   0.40723741685658E-22
    16    5    2   0.76899051488814E-23   0.88383530301594E-23   0.10761518379263E-22   0.12761249675066E-22
    16    5    3   0.24541269432678E-23   0.28205028018552E-23   0.34340610309550E-23   0.40726542813958E-23
    16    5    4   0.76903538113011E-24   0.88380130859190E-24   0.10762034281405E-23   0.12763778339554E-23
    16    5    5   0.24545487044026E-24   0.28210546608346E-24   0.34355616898561E-24   0.40750414893624E-24
    16    5    6   0.76919130062368E-25   0.88411387578155E-25   0.10768565852424E-24   0.12775686944652E-24
    16    5    7   0.24559928248583E-25   0.28225871067902E-25   0.34412726109177E-25   0.40809752587289E-25
    16    5    8   0.77030039052116E-26   0.88528082416026E-26   0.10800976540614E-25   0.12816524064828E-25
    16    5    9   0.24643905488161E-26   0.28316794512009E-26   0.34640054833387E-26   0.41067452450056E-26
    16    5   10   0.77805313568304E-27   0.89251612159241E-27   0.10921067231633E-26   0.12959427282998E-26
    16    5   11   0.25418003676069E-27   0.28978532024412E-27   0.35280986903661E-27   0.41805741888205E-27
    16    5   12   0.85576998273949E-28   0.95939114475863E-28   0.11474086390489E-27   0.13792809939503E-27
    16    5   13   0.33318851721501E-28   0.36103701686112E-28   0.42204904530068E-28   0.84102149412394E-28
    16    6    1   0.14392682781773E-22   0.16341824936606E-22   0.19647682067916E-22   0.23266965428520E-22
    16    6    2   0.45108428478602E-23   0.51213879666680E-23   0.61575728099720E-23   0.72920454256511E-23
    16    6    3   0.14398303398533E-23   0.16345280935811E-23   0.19653737994960E-23   0.23272990844066E-23
    16    6    4   0.45119986286793E-24   0.51223904265180E-24   0.61608677487975E-24   0.72976870180470E-24
    16    6    5   0.14401016137349E-24   0.16352542449545E-24   0.19670733464688E-24   0.23311302353033E-24
    16    6    6   0.45130586363270E-25   0.51252164882679E-25   0.61675014201625E-25   0.73110865000668E-25
    16    6    7   0.14411685747842E-25   0.16363692428476E-25   0.19711106779358E-25   0.23366187355230E-25
    16    6    8   0.45216658544422E-26   0.51343327721394E-26   0.61892883872641E-26   0.73422727520138E-26
    16    6    9   0.14484014451553E-26   0.16437989800137E-26   0.19866240563513E-26   0.23568000466996E-26
    16    6   10   0.45913591580545E-27   0.51968035075387E-27   0.62683244679476E-27   0.74425888180627E-27
    16    6   11   0.15183412353447E-27   0.17032252129457E-27   0.20326266384370E-27   0.24093846301715E-27
    16    6   12   0.52930108674010E-28   0.58000713688047E-28   0.67009821080710E-28   0.83121414441661E-28
    16    6   13   0.22112803281311E-28   0.23412002159184E-28   0.26459229747772E-28   0.67178743490449E-28
    16    7    1   0.84390494614555E-23   0.94640596578704E-23   0.11244094238726E-22   0.13296296126296E-22
    16    7    2   0.26452008699512E-23   0.29655663643487E-23   0.35243204315043E-23   0.41689247849458E-23
    16    7    3   0.84439606289633E-24   0.94660185918546E-24   0.11254365433843E-23   0.13311638682081E-23
    16    7    4   0.26459654443415E-24   0.29676341779539E-24   0.35292187322111E-24   0.41778582365435E-24
    16    7    5   0.84451567350958E-25   0.94739069066208E-25   0.11270845159190E-24   0.13352123941149E-24
    16    7    6   0.26468268772167E-25   0.29692222751583E-25   0.35342363998978E-25   0.41878399994325E-25
    16    7    7   0.84537049466891E-26   0.94815113417121E-26   0.11296310060373E-25   0.13384775215950E-25
    16    7    8   0.26539299825603E-26   0.29765939040859E-26   0.35508241223064E-26   0.42075146264920E-26
    16    7    9   0.85181631725353E-27   0.95446704799866E-27   0.11399198299985E-26   0.13538464197665E-26
    16    7   10   0.27176973250275E-27   0.30322873043943E-27   0.36022656309297E-27   0.42795677579208E-27
    16    7   11   0.91570369172727E-28   0.10089533304987E-27   0.11757305036142E-27   0.13940203000181E-27
    16    7   12   0.33499487283291E-28   0.35800896457961E-28   0.39541323824947E-28   0.55118920115847E-28
    16    7   13   0.15003294807349E-28   0.15638098667028E-28   0.17508249123406E-28   0.57627758018856E-28
    16    8    1   0.49436448239109E-23   0.54775003890200E-23   0.64335389521574E-23   0.76054024876673E-23
    16    8    2   0.15494416207671E-23   0.17162795411047E-23   0.20166137836940E-23   0.23843581733824E-23
    16    8    3   0.49464633181998E-24   0.54823619428946E-24   0.64470854625331E-24   0.76312134280646E-24
    16    8    4   0.15499864136457E-24   0.17189220054997E-24   0.20227702590910E-24   0.23985318454087E-24
    16    8    5   0.49471916591764E-25   0.54867865771674E-25   0.64590246288599E-25   0.76659550231869E-25
    16    8    6   0.15507407301641E-25   0.17196413575773E-25   0.20252612482537E-25   0.24038448179064E-25
    16    8    7   0.49542817376497E-26   0.54928711200637E-26   0.64721811435168E-26   0.76879493698338E-26
    16    8    8   0.15569226210886E-26   0.17260317770701E-26   0.20376205597461E-26   0.24186739347648E-26
    16    8    9   0.50131468758492E-27   0.55471628879512E-27   0.65451826003609E-27   0.77888699643748E-27
    16    8   10   0.16149541582750E-27   0.17763443504940E-27   0.20746001962423E-27   0.24678182583984E-27
    16    8   11   0.55911638377116E-28   0.60476539492230E-28   0.68334704308359E-28   0.81561136121081E-28
    16    8   12   0.21818853979740E-28   0.22753122451347E-28   0.24001897232948E-28   0.40951407257709E-28
    16    8   13   0.96443166177177E-29   0.11238212363103E-28   0.12382209051123E-28   0.52686602068595E-28
    16    9    1   0.28891169297102E-23   0.31655536831037E-23   0.36777258621623E-23   0.43505878250825E-23
    16    9    2   0.90593607751464E-24   0.99225877877205E-24   0.11552458223042E-23   0.13668699755550E-23
    16    9    3   0.28916947964487E-24   0.31722933022311E-24   0.36977152782969E-24   0.43948963127882E-24
    16    9    4   0.90612264019525E-25   0.99435940660966E-25   0.11602405522777E-24   0.13823755301348E-24
    16    9    5   0.28923239125249E-25   0.31739672120499E-25   0.37036312615824E-25   0.44149619832086E-25
    16    9    6   0.90678041629100E-26   0.99487033685782E-26   0.11613549273648E-25   0.13840845530090E-25
    16    9    7   0.28982094994069E-26   0.31793496354568E-26   0.37123974771813E-26   0.44271058844218E-26
    16    9    8   0.91219446158419E-27   0.10002208714676E-26   0.11705250120685E-26   0.13958934420605E-26
    16    9    9   0.29514382170725E-27   0.32282861081411E-27   0.37624119093909E-27   0.45041749064437E-27
    16    9   10   0.96522218814837E-28   0.10475400823253E-27   0.11985529588784E-27   0.14327136944244E-27
    16    9   11   0.34789224053835E-28   0.37064016912050E-28   0.40052152324232E-28   0.52819565192500E-28
    16    9   12   0.13758374205489E-28   0.14912522572912E-28   0.15493474178622E-28   0.35256127270056E-28
    16    9   13   0.64688316071287E-29   0.85411562042754E-29   0.94129851466903E-29   0.51806242370451E-28
    16   10    1   0.16835121449651E-23   0.18226378389105E-23   0.21058912855897E-23   0.24946351898606E-23
    16   10    2   0.52763787758305E-24   0.57307737408966E-24   0.66310784017804E-24   0.78928941443875E-24
    16   10    3   0.16839455996828E-24   0.18328590034425E-24   0.21252961523050E-24   0.25465326438354E-24
    16   10    4   0.52769153379558E-25   0.57445500184316E-25   0.66637532597876E-25   0.80034369712595E-25
    16   10    5   0.16845112182172E-25   0.18336797957583E-25   0.21269840267968E-25   0.25550248013027E-25
    16   10    6   0.52825078478955E-26   0.57487751193475E-26   0.66711287592567E-26   0.80086974813379E-26
    16   10    7   0.16897173595052E-26   0.18386931318213E-26   0.21337226414233E-26   0.25636166818374E-26
    16   10    8   0.53320277304737E-27   0.57951630396837E-27   0.67365246267693E-27   0.81159459197668E-27
    16   10    9   0.17389633492573E-27   0.18825768096763E-27   0.21708389449995E-27   0.26273911275608E-27
    16   10   10   0.58226958627343E-28   0.62498139312121E-28   0.69713143770445E-28   0.88917947723832E-28
    16   10   11   0.22211763578916E-28   0.23078440526451E-28   0.24035093508559E-28   0.41495993648796E-28
    16   10   12   0.84478940912677E-29   0.10370328681610E-28   0.10857291564923E-28   0.35161413105578E-28
    16   10   13   0.46074713409080E-29   0.68375273117687E-29   0.76539768879552E-29   0.54724525807275E-28
    16   11    1   0.97535505324875E-24   0.10496675484902E-23   0.12091018987965E-23   0.14346790359846E-23
    16   11    2   0.30559231608998E-24   0.33057045218640E-24   0.38235039192744E-24   0.46112839648207E-24
    16   11    3   0.97534665491275E-25   0.10559722130178E-24   0.12259836948940E-24   0.14958739625962E-24
    16   11    4   0.30565058095292E-25   0.33093046425445E-25   0.38432317984105E-25   0.46956947132583E-25
    16   11    5   0.97584308004780E-26   0.10564753109435E-25   0.12267443750831E-25   0.14991339762575E-25
    16   11    6   0.30614834213232E-26   0.33139177527679E-26   0.38499174783827E-26   0.46977480205618E-26
    16   11    7   0.98061870180005E-27   0.10616206152388E-26   0.12336212942896E-26   0.15014914595225E-26
    16   11    8   0.31078563417702E-27   0.33633409385029E-27   0.38931688719750E-27   0.48545008394960E-27
    16   11    9   0.10264788590079E-27   0.11066664688750E-27   0.12596714115725E-27   0.17145689127645E-27
    16   11   10   0.35526052415275E-28   0.37825841062059E-28   0.40984368686494E-28   0.68796894726267E-28
    16   11   11   0.13838310870511E-28   0.14774979919330E-28   0.15303263508086E-28   0.40298125514424E-28
    16   11   12   0.54127970993627E-29   0.75844316342365E-29   0.82365745530116E-29   0.40182605125140E-28
    16   11   13   0.35216975723489E-29   0.57527180047682E-29   0.65689167649171E-29   0.61682107904039E-28
    17    1    1   0.20644105047588E-21   0.24927476807969E-21   0.31975996693325E-21   0.38140583038801E-21
    17    1    2   0.64780355746948E-22   0.78220016519608E-22   0.10033769140981E-21   0.11967980610218E-21
